Tweet_ID,Tweet_Date,User_Name,User_ID,Favorite_CT,Retweet_CT,score,Content
1028448804457127939,2018-08-12 01:11:17.000000,JoshuaCAlomar,1567292754,0,0,0,#Soapbox You have more control than you think. https://t.co/rySr1SEyMh
1028683828670484481,2018-08-12 16:45:11.000000,SarahLoveDavis1,930781422,0,0,0,"@16WAPTNews Eye roll 🙄, who cares. Just do your job, for the ppl who voted, not for a platform to talk about yourself &amp; do nothing else but pat yourself on the back as the first whatever. Get off #soapbox."
1028683948984098816,2018-08-12 16:45:40.000000,SarahLoveDavis1,930781422,0,0,0,"Eye roll 🙄, who cares. Just do your job, for the ppl who voted, not for a platform to talk about yourself &amp; do nothing else but pat yourself on the back as the first whatever. Get off #soapbox. https://t.co/wOxIROkndQ"
1028710379176841216,2018-08-12 18:30:41.000000,pinkumbrellagal,866478112980299777,0,0,0,This whole organic thing has gone entirely too far....#thepinkumbrellagirl #organic #healthy #nothealthy #grocery #grocerystore #soapbox #nutrition #eathealthy #junkfood #crazy… https://t.co/zcLJfYnMxL
1028727822616076288,2018-08-12 19:40:00.000000,KlipLand,1198910352,0,0,0,"#Soapbox Derby Organizers In #Ireland Set Up Ramp That's Too High, Chaos Ensues. https://t.co/LJkEhxKOF6"
1028765278094729217,2018-08-12 22:08:50.000000,relthadon,1126009945,0,0,0,#soapbox #humbled to be here  #ethic #media #desertstormradio #photo #glamor #fashion #hiphop #dj #musiclover #smile #share4share #follow #journal #cinematic #film #potential #aura… https://t.co/vlps6CfYB1
1028944849767227393,2018-08-13 10:02:23.000000,AkinaSonrisas,797120111148695552,0,0,0,#freelancerfunjob 🤗 It’s already the fourth #photoreport of the KICKs summeractivities 📸 build your own #soapbox https://t.co/ljSGgaYe5g
1029004046357606403,2018-08-13 13:57:37.000000,relthadon,1126009945,0,0,0,#soapbox see this is where they #twisted the game ... Those two people fed the block the others want a plate but dont want to cook or serve  #ethic #media #desertstormradio #photo #glamor… https://t.co/13xwPP9AFB
1029063415703199746,2018-08-13 17:53:32.000000,relthadon,1126009945,0,0,0,#soapbox whats i #learned from robbing people was #profitable what i learn from #helping #people is #torture and #disgust of. Something so #kind  #ethic #media #desertstormradio #photo… https://t.co/FlwmihXLRI
1029103127499296768,2018-08-13 20:31:20.000000,relthadon,1126009945,0,0,0,#soapbox blocking our #own #blessings #wrong people around #exchangeofenergy #hermit #ethic #media #desertstormradio #photo #glamor #fashion #hiphop #dj #musiclover #smile #share4share… https://t.co/vclNhiEB4E
1029167572397174786,2018-08-14 00:47:24.000000,relthadon,1126009945,0,0,0,#soapbox please dont repost this .. I dont care how #gangster you are on the #gram or the #street certain people we know you had it #hard its cool #ethic #media #desertstormradio #photo… https://t.co/NWXJpNPUrO
1029183457769877504,2018-08-14 01:50:32.000000,MrZzToOoFlYy,40393027,0,0,0,#throwback amazing #walmartbeautybox #Walmart #subscriptionbox #gliss #swartzkopf #samples #free #gotitfree #loreal #bandeodorant #makeup #lipgloss #crest #soapbox #charcoalmask https://t.co/AzJ79sMzQs
1029219323192266753,2018-08-14 04:13:03.000000,TammePha,22784152,0,0,0,Man listen!!!! Not gone get on my #soapBox because y’all can’t handle the #Truth 🤷🏽‍♀️💅🏾💯 Sweet Dreamz 😴😴😴 https://t.co/h6NVFspJXS
1029344312843284481,2018-08-14 12:29:43.000000,relthadon,1126009945,0,0,0,#soapbox #truth #malcolm became a study in my adult years #martin i couldnt find any material that made #intellectual sense  #ethic #media #desertstormradio #photo #glamor #fashion #hiphop… https://t.co/vtnysa6jvT
1029364732405456898,2018-08-14 13:50:51.000000,relthadon,1126009945,0,0,0,#soapbox #first i like to say  #mypage is #business but rhis is for #learning #learn please #ethic #media #desertstormradio #photo #glamor #fashion #hiphop #dj #musiclover #smile… https://t.co/xUhDo5lydD
1029491391980883969,2018-08-14 22:14:09.000000,kensk8man,394431318,0,0,0,.@JoeCurtatone I am DEFINITELY going to start drinking #SamAdamsBeer simply because you sound like a real #ignorant #ASS. #WalkAway from politicians who use their offices &amp; positions as a #SoapBox to push their own selfish twisted agendas.. #EpicFail #NotGonnaLie #JustSayin
1029572510931664897,2018-08-15 03:36:29.000000,MunoruOlivia,1009413153019645952,0,0,0,@WeAreMettaNBO Can’t believe how amazing the audience and speakers were last night. What a buzz! #soapbox #nairobisoapbox @SpaDreaming @ronchepkwony @Kalkidafrique @ItsMugambi
1029630872553758720,2018-08-15 07:28:24.000000,LauraOuthet,169136019,0,0,0,"I would like to actually express my disgust...#soapboxI just had to help my boss to some stupid eye game on the Discovery website to get on another level to get money back for fuel (or something, not really... https://t.co/KwjAhhiSvb"
1029735508065308672,2018-08-15 14:24:11.000000,relthadon,1126009945,0,0,0,#soapbox we are not racist it was a #self taught #behavior to #children just know you dont like us #factual #ethic #media #desertstormradio #photo #glamor #fashion #hiphop #dj #musiclover… https://t.co/S1LUbw9PYs
1029853461725302784,2018-08-15 22:12:53.000000,MDalto421,21256331,0,0,0,@PiermanNicole There was a post that showed all three items In question which started the whole controversy to begin with and everyone decided to jump on the #Soapbox
1030145067309301762,2018-08-16 17:31:37.000000,MarcyTwete,19468027,0,0,0,"@carina_weyer @tableau @AST_2018 Agreed, but my new #soapbox is the use of the word ""philanthropy"" and the notion of corporations ""giving"" to NGOs. If we're moving towards solutions and impacts, isn't investment the better term?"
